Season,Player,Position,School,Conference,Height (inches),Weight(lbs),Hand (inches),Arm (inches),Wingspan (inches),40-Yard Dash (seconds),Vertical (inches),Bench (reps),Broad Jump (inches),3-Cone (seconds),Shuttle (seconds),Overall Pick,Combine Participation,ELO,FPI,Efficiencies Overall,Efficiencies Offense,Efficiencies Defense,Efficiencies SpecialTeams,Log Rank,CFP Appearance,National Award
2025,Mason Taylor,TE,LSU,SEC,77.125,251,10,33.25,78.75,4.28,24.5,33,110.7,6.65,4.97,42,0,1827,13.515,71.849,75.763,61.497,39.011,5.3799,0,0
2025,Marcus Tate,IOL,Clemson,ACC,77.25,321,9,32.625,80.875,5.45,24.5,11,113.3,6.77,4.03,300,0,1807,14.768,79.193,79.078,73.333,36.319,0,0,0
2025,Marcus Yarns,RB,Delaware,CAA,70.875,193,9.125,31.125,76.375,4.45,37.5,11,122,6.72,4.52,300,1,1796,10.338,67.18,67.713,61.375,44.698,0,0,0
2025,Matthew Golden,WR,Texas,SEC,71,191,9.5,30.5,76.375,4.29,27.78,11,115.1,6.65,4.03,23,1,2042,26.107,88.25,73.85,92.32,35.538,5.4638,0,0
2025,Maxen Hook,S,Toledo,MAC,72.5,202,9.125,31.5,75.5,4.55,34.5,16,124,6.65,4.76,300,1,1431,-5.318,43.159,33.851,52.717,56.909,0,0,0
2025,Mason Graham,DL,Michigan,Big Ten,75.5,296,9.125,32,78.5,5.45,24.5,24,138,6.65,4.97,5,1,1909,9.382,64.736,44.049,69.52,75.356,5.5373,0,1
2025,Demetrius Knight Jr,LB,South Carolina,SEC,73.625,235,10,32.5,80.5,4.58,31.5,22,118,7.12,4.25,49,1,1810,14.834,76.206,60.762,80.864,51.02,5.3471,0,0
2025,Denzel Burke,CB,Ohio State,Big Ten,71.25,186,8.625,31.375,77.125,4.48,40.8,11,123,6.65,4.97,174,1,2211,24.823,87.333,80.443,83.601,49.523,4.4427,1,0
2025,DeAndre Jules,DL,South Carolina,SEC,75.625,316,8.625,34.25,83,5.45,24.5,33,93,6.65,4.97,300,0,1810,14.834,76.206,60.762,80.864,51.02,0,0,0
2025,Devin Neal,RB,Kansas,Big 12,71.125,213,8.5,29.5,71.75,4.58,37.5,11,124,6.65,4.03,184,1,1625,8.755,66.926,75.105,52.224,46.186,4.3175,0,0
2025,Dillon Gabriel,QB,Oregon,Big Ten,71.125,205,9.25,29.5,73,4.84,24.5,22,138,6.65,4.03,94,0,2040,21.125,85.854,85.403,73.779,53.859,5.1059,1,1
2025,Dominic Lovett,WR,Georgia,SEC,70,185,9.25,31.375,75.625,4.4,33.5,11,120,6.9,4.03,244,1,1998,22.091,82.861,79.935,73.308,59.572,2.7081,1,0
2025,Deone Walker,DL,Kentucky,SEC,79.375,331,10.5,34.25,84.125,5.45,25,33,104,6.65,4.03,109,1,1498,4.707,54.684,41.39,62.472,62.769,5.0106,0,1
2025,Derrick Harmon,DL,Oregon,Big Ten,76.5,313,10.375,34.375,83.75,4.95,24.5,11,93,6.65,4.97,21,1,2040,21.125,85.854,85.403,73.779,53.859,5.4723,1,0
2025,Joshua Farmer,DL,Florida State,ACC,75.25,305,10.25,35,83.375,5.11,29,26,112,8.19,4.97,137,1,1363,-3.911,35.518,23.689,45.332,73.417,4.804,0,0
2025,Jordan Phillips,DL,Maryland,Big Ten,73.625,312,9.625,31.5,79.125,5.45,31,29,108,8.19,4.65,143,1,1407,-0.535,43.23,46.603,47.026,35.755,4.7536,0,0
2025,Jordan Watkins,WR,Ole Miss,SEC,71.25,196,9.125,29.375,72.5,4.37,36.5,14,119,6.65,4.36,138,1,2007,20.608,84.235,76.596,81.866,47.73,4.7958,1,0
2025,Josaiah Stewart,EDGE,Michigan,Big Ten,73,249,9.5,31.75,79,5.45,24.5,29,138,6.65,4.58,90,0,1909,9.382,64.736,44.049,69.52,75.356,5.1299,0,0
2025,Josh Conerly Jr,OT,Oregon,Big Ten,76.625,311,10.375,33.5,82.25,5.05,34.5,33,103,6.65,4.05,29,1,2040,21.125,85.854,85.403,73.779,53.859,5.4381,1,1
2025,Joshua Simon,TE,South Carolina,SEC,76.125,239,10.125,33.75,83,4.65,38,33,124,7.22,4.4,300,1,1810,14.834,76.206,60.762,80.864,51.02,0,0,0
2025,Josh Kelly,WR,Texas Tech,Big 12,72.625,186,10.5,30.75,76.625,4.7,33,14,121,7.02,4.97,300,1,1607,6.204,57.272,59.502,48.684,59.274,0,1,0
2025,Josh Simmons,OT,Ohio State,Big Ten,76.875,317,10,33,82,5.45,24.5,33,112.1,7.92,4.97,32,0,2211,24.823,87.333,80.443,83.601,49.523,5.425,1,0
2025,Mitchell Evans,TE,Notre Dame,FBS Independent,77.375,241,9.5,32,77,4.74,31,33,115,7.25,4.4,163,1,2154,25.305,88.314,78.053,88.226,42.499,4.5643,0,0
2025,Ollie Gordon II,RB,Oklahoma State,Big 12,73.375,226,9.5,32.625,80,4.61,34.5,33,120,6.84,4.87,179,1,1251,-0.188,45.41,60.308,33.797,50.114,4.382,0,1
2025,Moliki Matavao,TE,UCLA,Big Ten,77.625,260,9.5,32.5,78.875,4.81,32.5,11,114,6.65,4.97,248,1,1488,2.781,54.088,49.817,56.439,50.8,2.3979,0,0
2025,Montrell Johnson Jr.,RB,Florida,SEC,71.375,212,9.25,30.625,75.375,4.41,35.5,33,123,7.02,4.29,300,1,1767,11.901,71.717,58.466,70.419,67.15,0,0,0
2025,Mykel Williams,EDGE,Georgia,SEC,77.125,260,10.25,34.375,82.875,4.73,43,32,93,6.65,4.97,11,1,1998,22.091,82.861,79.935,73.308,59.572,5.5134,1,0
2025,Mike Green,EDGE,Marshall,Sun Belt,75.125,251,8.5,32,77.625,5.45,24.5,28,138,8.19,4.97,59,1,1611,2.784,60.561,56.322,55.867,64.691,5.2983,0,0
2025,Miles Frazier,IOL,LSU,SEC,77.625,317,9,32.625,81.25,5.24,31,27,108,8.19,4.03,171,1,1827,13.515,71.849,75.763,61.497,39.011,4.4773,0,0
2025,Myles Hinton,OT,Michigan,Big Ten,78.75,323,10.25,34.125,82.75,5.45,31.5,11,93,8.19,4.96,191,1,1909,9.382,64.736,44.049,69.52,75.356,4.2195,0,0
2025,Clay Webb,IOL,Jacksonville State,Conference USA,75.25,312,10,32,79.5,5.11,31,29,107,6.65,4.9,300,1,1744,12.004,69.69,65.46,67.072,51.224,0,0,0
2025,Chimere Dike,WR,Florida,SEC,72.625,196,9.125,32.125,76.875,4.34,38.5,23,128,6.82,4.27,103,1,1767,11.901,71.717,58.466,70.419,67.15,5.0499,0,0
2025,Chris Paul Jr,LB,Ole Miss,SEC,72.875,222,9.375,29.75,75.375,4.63,36,33,117,6.96,4.05,172,1,2007,20.608,84.235,76.596,81.866,47.73,4.4659,1,0
2025,Junior Tafuna,DL,Utah,Big 12,75.5,308,10.5,32.5,78.75,5.03,28.5,24,93,8.19,4.03,300,1,1563,5.029,60.487,30.282,79.81,59.786,0,0,0
2025,Justin Walley,CB,Minnesota,Big Ten,70.125,190,10,30.625,74.875,4.4,33.33,11,122.9,6.65,4.97,80,1,1674,9.315,68.599,55.808,75.809,45.723,5.1874,0,0
2025,Kaden Prather,WR,Maryland,Big Ten,75.5,204,9.25,31.75,77.625,4.46,30,23,114,7.02,4.03,240,1,1407,-0.535,43.23,46.603,47.026,35.755,2.9444,0,0
2025,Joshua Gray,IOL,Oregon State,Pac-12,77.125,299,9.5,31.375,78.625,5.04,31,11,104,6.65,4.97,300,1,1359,-6.875,30.065,41.308,25.791,50.932,0,0,0
2025,Jihaad Campbell,LB,Alabama,SEC,74.875,235,10.5,32.5,80,4.52,29.77,33,127,6.85,4.83,31,1,1986,23.933,85.057,77.281,79.955,59.628,5.4293,1,0
2025,Jimmy Horn Jr.,WR,Colorado,Big 12,68.125,174,8.625,30.375,74.5,4.46,38,27,128,6.65,4.41,208,1,1701,12.691,74.938,72.644,69.84,45.06,3.9318,0,0
2025,Joe Huber,IOL,Wisconsin,Big Ten,77.125,310,9.625,32.25,79.5,5.2,28,11,106,7.69,4.78,300,1,1554,4.781,55.118,42.281,62.746,59.931,0,0,0
2025,Jonah Monheim,C,USC,Big Ten,76.125,302,9.25,30.125,77,4.84,32,33,112,7.56,4.03,221,0,1765,13.269,71.782,72.12,62.422,51.818,3.6376,0,0
2025,Jonah Savaiinaea,OT,Arizona,Big 12,76.125,324,10.25,33.75,82.25,4.95,29,18,106,7.28,4.66,37,1,1307,-3.385,38.477,43.057,38.791,48.852,5.4027,0,1
2025,Jonas Sanker,S,Virginia,ACC,72.375,206,9.625,32.25,77.625,4.48,36.5,12,128,7.46,4.97,93,1,1356,-1.289,47.839,40.745,53.887,55.993,5.112,0,0
2025,John Williams,OT,Cincinnati,Big 12,76.125,322,11,33.75,81.5,5.17,43,29,89.8,7.93,4.72,250,1,1463,3.423,58.625,63.495,54.814,34.682,2.1972,0,0
2025,Donovan Ezeiruaku,EDGE,Boston College,ACC,74.5,248,9.25,34,82.75,4.28,35.5,22,119,6.94,4.19,44,1,1513,4.829,61.35,56.657,64.403,40.228,5.3706,0,0
2025,Donovan Jackson,IOL,Ohio State,Big Ten,75.625,315,9.75,33.5,83.75,4.28,24.5,11,102.1,6.65,4.03,24,0,2211,24.823,87.333,80.443,83.601,49.523,5.4596,1,1
2025,Dont'e Thornton Jr.,WR,Tennessee,SEC,76.625,205,9.5,32.125,79,4.3,33,20,126,7.05,4.03,108,1,1915,20.786,83.706,67.16,87.119,52.677,5.0173,0,0
2025,Jordan Burch,EDGE,Oregon,Big Ten,76.125,279,9.5,33,79.375,4.67,24.5,31,93,8.19,4.03,78,1,2040,21.125,85.854,85.403,73.779,53.859,5.1985,1,1
2025,Jordan Hancock,CB,Ohio State,Big Ten,72.125,195,8.5,30.625,76.125,4.42,29.5,24,121.7,6.65,4.03,170,0,2211,24.823,87.333,80.443,83.601,49.523,4.4886,1,0
2025,Jordan James,RB,Oregon,Big Ten,69.5,205,9.5,29.625,73.75,4.55,37.18,33,115.6,7.03,4.03,147,1,2040,21.125,85.854,85.403,73.779,53.859,4.7185,1,0
2025,Cameron Williams,OT,Texas,SEC,77.75,317,11.375,34.5,84.5,4.28,43,33,93,8.19,4.03,207,0,2042,26.107,88.25,73.85,92.32,35.538,3.9512,0,0
2025,Cam Horsley,DL,Boston College,ACC,74.75,312,9.5,33,81,5.3,31.5,11,108,8.19,4.97,300,1,1513,4.829,61.35,56.657,64.403,40.228,0,0,0
2025,Cam Jackson,DL,Florida,SEC,78.25,328,9.5,34.125,81.875,5.17,24.5,11,93,6.65,4.03,140,1,1767,11.901,71.717,58.466,70.419,67.15,4.7791,0,0
2025,Cam Skattebo,RB,Arizona State,Big 12,69.5,219,9.375,29.75,73.875,4.65,39.5,17,123,7.37,4.97,105,1,1801,11.793,78.233,79.692,66.688,47.348,5.037,0,0
2025,R.J. Mickens,S,Clemson,ACC,72,199,8.75,32.25,77.625,4.49,41.5,21,121,7.23,4.92,214,1,1807,14.768,79.193,79.078,73.333,36.319,3.8067,0,0
2025,Chase Lundt,OT,Connecticut,FBS Independent,79.5,304,9.5,32.5,77.75,4.28,32.99,20,138,6.65,4.97,206,1,1432,-3.325,47.273,35.591,58.188,54.648,3.9703,0,0
2025,Carson Bruener,LB,Washington,Big Ten,72.875,227,9.25,31.625,78.25,4.58,33.5,33,119,6.87,4.03,226,1,1628,5.047,58.799,57.598,61.801,32.58,3.4965,0,0
2025,Carson Schwesinger,LB,UCLA,Big Ten,74.5,242,9.25,31.5,77.5,4.66,39.5,20,115.3,7,4.37,33,1,1488,2.781,54.088,49.817,56.439,50.8,5.4205,0,0
2025,Carson Vinson,OT,Alabama A&M,SWAC,79.125,314,10.25,34.5,84.375,5.12,28.5,11,111,7.51,4.97,141,1,1806,12.582,68.168,64.29,63.984,52.41,4.7707,0,0
2025,Cam Ward,QB,Miami,ACC,73.625,219,9,30.5,75.75,4.28,43,22,138,8.19,4.97,1,0,1855,17.338,77.097,87.084,52.889,41.286,5.553,1,1
2025,Nick Martin,LB,Oklahoma State,Big 12,71.625,221,9.25,31.625,78.375,4.53,38,27,123,7.27,4.14,75,1,1251,-0.188,45.41,60.308,33.797,50.114,5.2149,0,0
2025,Nick Nash,WR,San Jose St.,Mountain West,74.5,203,8.625,31,76.5,4.57,34,16,123,7.41,4.47,300,1,1477,-5.133,42.709,44.903,47.684,35.133,0,0,0
2025,Nazir Stackhouse,DL,Georgia,SEC,75.75,327,10.25,32.5,78.125,5.15,27.5,33,105,8.19,4.03,300,1,1998,22.091,82.861,79.935,73.308,59.572,0,1,0
2025,Nic Scourton,EDGE,Texas A&M,SEC,74.75,257,10,33,80.875,4.28,35.8,15,93,6.65,4.03,51,0,1762,14.297,76.763,68.737,71.579,64.836,5.3375,1,1
2025,Charles Grant,OT,William & Mary,CAA,76.875,311,10.25,34.625,81.875,4.28,24.5,19,99.2,6.65,4.03,99,1,1860,15.358,73.928,75.749,64.825,49.232,5.0752,0,0
2025,Oluwafemi Oladejo,EDGE,UCLA,Big Ten,75.25,259,9.625,33.375,82.125,4.28,36.5,20,120,6.65,4.97,52,1,1488,2.781,54.088,49.817,56.439,50.8,5.3327,0,0
2025,Omarion Hampton,RB,North Carolina,ACC,71.75,221,9.375,30.5,74.75,4.46,38,18,130,6.75,4.4,22,1,1496,2.602,50.555,55.402,46.067,47.749,5.4681,0,0
2025,Omarr Norman-Lott,DL,Tennessee,SEC,73.875,291,10.625,33.625,80.5,5.45,31.5,11,113,8.19,4.97,63,1,1915,20.786,83.706,67.16,87.119,52.677,5.2781,0,0
2025,Nohl Williams,CB,California,ACC,72.375,199,9,30.625,75.5,4.5,41.09,19,120,6.65,4.97,85,1,1529,4.302,57.687,45.477,64.264,58.117,5.1591,0,0
2025,O'Donnell Fortune,CB,South Carolina,SEC,72.75,185,9.25,31.5,76.875,4.57,27.12,17,117,6.65,4.97,300,1,1810,14.834,76.206,60.762,80.864,51.02,0,0,0
2025,Nick Emmanwori,S,South Carolina,SEC,75.125,220,9,32.5,78.25,4.38,43,20,138,7.3,4.69,35,1,1810,14.834,76.206,60.762,80.864,51.02,5.4116,0,0
2025,Dorian Strong,CB,Virginia Tech,ACC,73,185,9.25,30.75,76.125,4.5,36,15,116,8.19,4.97,177,1,1647,8.853,70.514,55.299,74.421,59.153,4.4067,0,0
2025,Drew Kendall,C,Boston College,ACC,76.25,308,9.5,31.625,77.5,4.84,32,20,112,7.56,4.51,168,1,1513,4.829,61.35,56.657,64.403,40.228,4.5109,0,0
2025,Donovan Edwards,RB,Michigan,Big Ten,71.375,205,10,30,74.625,4.44,38.5,23,122.8,7.23,4.03,300,1,1909,9.382,64.736,44.049,69.52,75.356,0,0,0
2025,Elic Ayomanor,WR,Stanford,ACC,73.75,206,10,32.375,78.375,4.44,38.5,33,127,6.7,4.31,136,1,1175,-5.299,38.36,36.975,39.874,65.408,4.8122,0,0
2025,Elijah Arroyo,TE,Miami,ACC,77.125,250,10,33,81.875,5.38,24.5,22,111,8.19,4.97,50,1,1855,17.338,77.097,87.084,52.889,41.286,5.3423,1,0
2025,Dylan Fairchild,IOL,Georgia,SEC,77.25,318,10,33,80.75,4.28,27.5,33,111,6.65,4.97,81,1,1998,22.091,82.861,79.935,73.308,59.572,5.1818,1,0
2025,Dylan Sampson,RB,Tennessee,SEC,68.125,200,8.625,30.5,73,4.43,35,13,124,6.74,4.03,126,1,1915,20.786,83.706,67.16,87.119,52.677,4.8903,0,0
2025,Jaxson Dart,QB,Ole Miss,SEC,74.25,233,9.5,30,72.875,4.28,43,22,138,6.65,4.03,25,0,2007,20.608,84.235,76.596,81.866,47.73,5.4553,1,0
2025,Jay Higgins,LB,Iowa,Big Ten,71.75,224,9.5,31,75,4.82,33,33,110,7.01,4.35,300,1,1774,11.144,70.238,48.063,74.759,71.573,0,0,0
2025,Jay Toia,DL,UCLA,Big Ten,74,345,10,32.5,76.375,4.28,24.5,33,138,8.19,4.97,217,0,1488,2.781,54.088,49.817,56.439,50.8,3.7377,0,0
2025,Efton Chism III,WR,Eastern Washington,Big Sky,70.125,195,9.443,31.446,73.375,4.71,34.5,16,118,6.77,4.06,300,1,1735,10.401,66.778,65.35,62.96,45.564,0,0,0
2025,Eli Cox,C,Kentucky,SEC,76.25,306,9.25,31,77.625,4.84,32.5,22,109,7.63,4.58,300,1,1498,4.707,54.684,41.39,62.472,62.769,0,0,0
2025,Jayden Higgins,WR,Iowa State,Big 12,76.125,214,9.125,33.125,80,4.47,39,11,128,7.75,4.03,34,1,1675,10.15,66.812,63.385,63.427,52.51,5.4161,0,0
2025,Jaydon Blue,RB,Texas,SEC,69,196,8.25,29.75,75.5,4.38,33.8,33,125.3,6.65,4.97,149,1,2042,26.107,88.25,73.85,92.32,35.538,4.7005,0,0
2025,Caleb Rogers,IOL,Texas Tech,Big 12,76.625,312,9.625,32.375,79,5.1,34,33,111,7.43,4.49,98,1,1607,6.204,57.272,59.502,48.684,59.274,5.0814,1,0
2025,CJ Dippre,TE,Alabama,SEC,76.875,256,9.5,33.25,79.75,4.69,34.5,32,120,6.65,4.03,300,1,1986,23.933,85.057,77.281,79.955,59.628,0,1,0
2025,CJ West,DL,Indiana,Big Ten,73.125,316,9.625,31.5,79.125,4.95,33,28,138,6.65,4.03,113,1,1951,18.73,83.71,85.132,72.021,40.91,4.9836,1,0
2025,Bru McCoy,WR,Tennessee,SEC,74.5,209,10,32.125,78.5,4.33,42.99,14,123.6,6.65,4.03,300,0,1915,20.786,83.706,67.16,87.119,52.677,0,0,0
2025,Oronde Gadsden II,TE,Syracruse,ACC,76.625,243,10,33.375,81.625,5.45,34,33,114,6.65,4.97,165,1,1499,3.99,59.911,72.144,44.673,32.891,4.5433,0,0
2025,Ozzy Trapilo,OT,Boston College,ACC,80.125,316,10.375,33,81,5.21,24.5,22,106,7.71,4.7,56,1,1513,4.829,61.35,56.657,64.403,40.228,5.3132,0,0
2025,Pat Bryant,WR,Illinois,Big Ten,74.25,204,9.5,31.125,78,4.61,37.5,17,124,6.65,4.03,74,1,1618,5.208,63.81,64.672,52.931,65.881,5.2204,0,0
2025,Caleb Ransaw,CB,Tulane,AAC,71.375,197,9.625,30.625,75.625,4.33,39.77,16,129,6.65,4.91,88,1,1674,10.537,71.379,66.845,65.053,60.698,5.1417,1,0
2025,Quinshon Judkins,RB,Ohio State,Big Ten,71.625,221,9.25,30.25,73.5,4.48,38.5,33,132,6.89,4.03,36,1,2211,24.823,87.333,80.443,83.601,49.523,5.4072,1,0
2025,Payton Page,DL,Clemson,ACC,75.25,290,10,31.375,79.125,5.45,33,33,116,7.07,4.03,300,1,1807,14.768,79.193,79.078,73.333,36.319,0,0,0
2025,Phil Mafah,RB,Clemson,ACC,72.625,234,9.5,31.375,77.625,4.39,37.4,33,121.4,7.53,4.97,239,0,1807,14.768,79.193,79.078,73.333,36.319,2.9957,0,0
2025,Power Echols,LB,North Carolina,ACC,71.125,237,9.125,30.5,75.625,4.73,37,27,115,7.6,4.56,300,1,1496,2.602,50.555,55.402,46.067,47.749,0,0,0
2025,RJ Harvey,RB,UCF,Big 12,68,205,9,29,71.25,4.4,38,16,127,7.34,4.34,60,1,1557,5.283,53.294,60.369,50.721,32.002,5.2933,0,1
2025,Raheim Sanders,RB,South Carolina,SEC,72,217,9.25,31.5,76.25,4.46,36.5,33,117.1,7.28,4.03,300,1,1810,14.834,76.206,60.762,80.864,51.02,0,0,0
2025,Rayuan Lane III,S,Navy,AAC,70.875,200,9.625,30.25,74.625,4.57,37,15,124,7.1,4.28,200,1,1565,-0.331,66.294,67.98,60.609,42.503,4.0775,0,0
2025,Princely Umanmielen,EDGE,Ole Miss,SEC,76.375,244,9.625,33.875,82.125,4.72,38,29,126,7.33,4.46,77,1,2007,20.608,84.235,76.596,81.866,47.73,5.204,1,1
2025,Que Robinson,EDGE,Alabama,SEC,76.25,243,9.5,33.5,80.125,5.05,43,23,138,8.19,4.97,134,0,1986,23.933,85.057,77.281,79.955,59.628,4.8283,1,0
2025,Quincy Riley,CB,Louisville,ACC,70.625,194,8.5,31,75,4.48,29.18,15,125,6.65,4.97,131,1,1809,16.534,79.476,79.126,66.823,61.497,4.852,0,0
2025,Quinn Ewers,QB,Texas,SEC,74.125,214,9.375,30.675,75,4.28,24.5,22,138,7.95,4.97,231,0,2042,26.107,88.25,73.85,92.32,35.538,3.3322,0,1
2025,Jermari Harris,CB,Iowa,Big Ten,72.5,191,9.625,31.375,76,4.28,39.18,16,120,6.65,4.03,300,1,1774,11.144,70.238,48.063,74.759,71.573,0,0,0
2025,Jaylen Reed,S,Penn State,Big Ten,71.625,211,9,30.375,74.25,4.49,33.5,19,125,6.81,4.03,187,1,2063,20.037,81.11,80.469,75.103,36.924,4.2767,0,0
2025,Jaylin Lane,WR,Virginia Tech,ACC,69.75,191,9.75,31.675,77.25,4.34,40,14,132,6.75,4.12,128,1,1647,8.853,70.514,55.299,74.421,59.153,4.8752,0,0
2025,Jaylin Noel,WR,Iowa State,Big 12,70.25,194,8.625,29.5,73.75,4.39,41.5,23,134,6.82,4.17,79,1,1675,10.15,66.812,63.385,63.427,52.51,5.193,0,0
2025,Jaylin Smith,CB,USC,Big Ten,68.5,187,9.25,29.75,75.25,4.45,32.5,15,122,6.65,4.97,97,1,1765,13.269,71.782,72.12,62.422,51.818,5.0876,0,0
2025,Jamaree Caldwell,DL,Oregon,Big Ten,74.125,332,9.375,32,78.375,5.16,27,33,93,6.65,4.03,86,1,2040,21.125,85.854,85.403,73.779,53.859,5.1533,1,0
2025,James Pearce Jr,EDGE,Tennessee,SEC,77.25,245,10,32.625,80.875,4.47,31,27,123,6.65,4.79,26,1,1915,20.786,83.706,67.16,87.119,52.677,5.451,0,1
2025,Jeffrey Bassa,LB,Oregon,Big Ten,73.125,232,9.25,31.375,78.75,4.63,38.5,21,118,7.34,4.44,156,1,2040,21.125,85.854,85.403,73.779,53.859,4.6347,1,0
2025,Jamon Dumas-Johnson,LB,Kentucky,SEC,72.75,238,9.5,32,78.5,4.62,42.47,33,109.4,7.78,4.93,300,0,1498,4.707,54.684,41.39,62.472,62.769,0,0,0
2025,Jared Harrison-Hunte,DL,Georgia,SEC,75.375,290,9.125,33,79.5,4.86,32,33,111,7.38,4.97,300,1,1998,22.091,82.861,79.935,73.308,59.572,0,1,0
2025,Jared Ivey,EDGE,Ole Miss,SEC,77.875,274,9.125,33.5,82.75,5.45,24.5,30,138,8.19,4.97,300,0,2007,20.608,84.235,76.596,81.866,47.73,0,1,0
2025,Jalin Conyers,TE,Texas Tech,Big 12,75.5,260,9.75,31.5,80.875,4.74,35.5,33,121,6.94,4.27,300,1,1607,6.204,57.272,59.502,48.684,59.274,0,1,0
2025,Jalon Walker,LB,Georgia,SEC,73,243,10.25,32,79.875,4.75,24.5,11,115.3,6.88,4.03,15,0,1998,22.091,82.861,79.935,73.308,59.572,5.4972,1,1
2025,Jared Wilson,C,Georgia,SEC,75,310,10.625,32.375,80,4.84,32,11,112,7.56,4.56,95,1,1998,22.091,82.861,79.935,73.308,59.572,5.0999,1,0
2025,Jarquez Hunter,RB,Auburn,SEC,69.375,204,9.5,30,72.625,4.44,33.5,21,120,6.81,4.97,117,1,1611,9.659,63.424,56.985,65.452,46.626,4.9558,0,0
2025,Ricky White III,WR,UNLV,Mountain West,73.125,184,9.25,31.625,76,4.61,36,11,123,6.66,4.66,238,1,1679,5.991,71.232,57.654,72.272,64.179,3.0445,0,0
2025,Riley Leonard,QB,Notre Dame,FBS Independent,75.75,216,9.5,31.5,77.125,4.28,43,22,93,8.19,4.97,189,0,2154,25.305,88.314,78.053,88.226,42.499,4.2485,0,0
2025,Steve Linton,EDGE,Baylor,Big 12,75.75,242,9,34.25,81.25,5.45,32.5,21,124,6.65,4.97,300,1,1656,9.105,70.789,70.321,56.691,72.021,0,0,0
2025,T.J. Sanders,DL,South Carolina,SEC,75.875,297,10.25,33.125,80.875,4.28,31.5,31,112,7.7,4.67,41,1,1810,14.834,76.206,60.762,80.864,51.02,5.3845,0,0
2025,Tahj Brooks,RB,Texas Tech,Big 12,69.25,214,9.125,30.375,75.625,4.52,35,16,120,6.9,4.06,193,1,1607,6.204,57.272,59.502,48.684,59.274,4.1897,1,0
2025,Robbie Ouzts,TE,Alabama,SEC,75,274,9.625,31.25,78.25,4.91,34,26,119,7.34,4.45,175,1,1986,23.933,85.057,77.281,79.955,59.628,4.4308,1,0
2025,Robert Longerbeam,CB,Rutgers,Big Ten,71,175,8.5,31.5,76.5,4.39,33.87,11,134,6.65,4.03,212,1,1533,3.857,55.405,64.09,40.753,58.771,3.8501,0,0
2025,Roc Taylor,WR,Memphis,AAC,73.875,213,9,32.25,78.25,4.49,30.5,14,122,6.85,4.14,300,1,1657,2.129,54.221,59.509,47.876,44.037,0,0,0
2025,Rylie Mills,DL,Notre Dame,FBS Independent,77.375,291,9.75,32.5,79.75,4.46,28.47,33,93,8.19,4.03,142,0,2154,25.305,88.314,78.053,88.226,42.499,4.7622,0,0
2025,Sai'vion Jones,EDGE,LSU,SEC,77.375,280,10,33.5,82.375,5.45,33,19,119,6.65,4.97,101,1,1827,13.515,71.849,75.763,61.497,39.011,5.0626,0,0
2025,Sam Brown Jr.,WR,Miami,ACC,74.25,200,9.38,31.5,77.875,4.44,41.5,14,127,6.65,4.77,300,1,1855,17.338,77.097,87.084,52.889,41.286,0,1,0
2025,Bryson Nesbit,TE,North Carolina,ACC,77,238,9.5,31.625,77.375,4.88,32.5,11,112,6.65,4.03,300,1,1496,2.602,50.555,55.402,46.067,47.749,0,0,0
2025,Torricelli Simpkins III,IOL,South Carolina,SEC,76.625,312,10.125,32.375,82.125,5.45,29,11,110,6.65,4.97,300,1,1810,14.834,76.206,60.762,80.864,51.02,0,0,0
2025,Terrance Ferguson,TE,Oregon,Big Ten,77.375,247,9.25,32.75,80.125,4.63,39,11,122,6.65,4.97,46,1,2040,21.125,85.854,85.403,73.779,53.859,5.3613,1,0
2025,Tetairoa McMillan,WR,Arizona,Big 12,76.125,219,10,31.5,77.875,4.68,32.15,15,121.5,6.94,4.19,8,0,1307,-3.385,38.477,43.057,38.791,48.852,5.5255,0,1
2025,Tez Johnson,WR,Oregon,Big Ten,69.875,154,9,29.375,73.75,4.51,37,20,131,6.65,4.15,235,1,2040,21.125,85.854,85.403,73.779,53.859,3.1781,1,0
2025,Theo Wease Jr.,WR,Missouri,SEC,75,200,9.5,32.125,78.375,4.56,31,17,117,6.84,4.03,300,1,1711,12.197,68.028,61.356,72.874,37.108,0,0,0
2025,Thomas Fidone II,TE,Nebraska,Big Ten,77,243,10.5,34,82.625,4.7,35.5,33,126,7.01,4.29,219,1,1537,6.154,64.984,58.011,69.664,41.381,3.6889,0,0
2025,Seth Henigan,QB,Memphis,AAC,75,215,9,32,76.75,4.76,31.5,22,114,7.34,4.44,300,1,1657,2.129,54.221,59.509,47.876,44.037,0,0,0
2025,Seth McLaughlin,C,Ohio State,Big Ten,76,304,9.5,31,78.25,4.84,32,33,112,7.56,4.97,300,0,2211,24.823,87.333,80.443,83.601,49.523,0,1,0
2025,Tim Smith,DL,Alabama,SEC,76.375,302,10.375,33,81.625,4.28,24.5,33,138,6.65,4.6,190,0,1986,23.933,85.057,77.281,79.955,59.628,4.2341,1,0
2025,Tommi Hill,CB,Nebraska,Big Ten,72.5,213,9,32.75,79.5,4.38,30.44,11,116.6,8.12,4.97,300,0,1537,6.154,64.984,58.011,69.664,41.381,0,0,0
2025,Tommy Akingbesote,DL,Maryland,Big Ten,75.75,306,10,33.5,82.625,5.09,28,11,103,8.19,4.03,247,1,1407,-0.535,43.23,46.603,47.026,35.755,2.4849,0,0
